RegionID,SizeRank,RegionName,RegionType,StateName,Y2019,Y2020,Y2021,Y2022,Y2023
394553,263,"East Stroudsburg, PA",msa,PA,150927.5833,167089,222312.5,257820.25,275260
395125,273,"State College, PA",msa,PA,244837.25,259308.6667,269105.25,298562.5,317732.5
394453,277,"Chambersburg, PA",msa,PA,173290.9167,184653.5833,202221.9167,223856.75,243649.25
395000,304,"Pottsville, PA",msa,PA,87624.16667,90921.25,85071.58333,89623.41667,102494.3333
394783,306,"Lebanon, PA",msa,PA,167975.25,178670.5,189247.4167,217481.25,224013.5
394727,322,"Johnstown, PA",msa,PA,73326.25,78745.66667,82844.16667,101277.8333,96724.08333
394321,340,"Altoona, PA",msa,PA,107335.25,114645.1667,127480.5,132653.0833,143650.8333
395225,359,"Williamsport, PA",msa,PA,142780.25,147623.5833,163180.5833,173082.6667,180222.8333
394630,382,"Gettysburg, PA",msa,PA,191732.75,215520.9167,237666.0833,252879.8333,261595.0833
395140,415,"Sunbury, PA",msa,PA,100442.5,99350.75,104020.25,103011.5833,93705.58333
394907,427,"New Castle, PA",msa,PA,93067.91667,97886.83333,104626.5833,117013,121814.5
394847,431,"Meadville, PA",msa,PA,99286,106467.6667,119172.75,134986.5,139615.6667
394704,436,"Indiana, PA",msa,PA,101301.4167,105210.5,117569.5,124689,133386.9167
394395,439,"Bloomsburg, PA",msa,PA,142982.75,155662.75,174904.5,184225.5833,189492.1667
394541,450,"DuBois, PA",msa,PA,83197.33333,92298.66667,100912.4167,123101.75,117629.9167
395106,475,"Somerset, PA",msa,PA,122875.4167,136419.9167,166458,175064.8333,163503.3333
395071,536,"Sayre, PA",msa,PA,127812.6667,141659.8333,140869.1667,163824.0833,163069.0833
395005,39,"Providence, RI",msa,RI,276103.9167,302508.4167,344880.25,380284.5,402447.9167
394653,61,"Greenville, SC",msa,SC,188776.0833,206420.1667,239017,271588.25,280292.1667
394486,72,"Columbia, SC",msa,SC,158976.25,174747.5833,198112.25,226938.9167,235000.6667
394457,75,"Charleston, SC",msa,SC,256523.1667,282780.5,328536.6667,375153.1667,393607
394898,117,"Myrtle Beach, SC",msa,SC,181261.0833,200396.25,234450.1667,279378.0833,292611.75
395109,160,"Spartanburg, SC",msa,SC,150816.9167,170153,196203.9167,226322.5,236719.6667
394681,216,"Hilton Head Island, SC",msa,SC,290208.75,321685.6667,374966.75,426786.75,481755.6667
394597,228,"Florence, SC",msa,SC,129710.4167,142055,157121.5833,168208.5833,170659.5833
395139,314,"Sumter, SC",msa,SC,138381.5,149296.75,172961.5,186280.3333,193996.25
394942,429,"Orangeburg, SC",msa,SC,108146.75,127253,147574.6667,153009.25,160853.75
395085,457,"Seneca, SC",msa,SC,170850,206743.8333,223303.5,246114.1667,268629.5833
394655,488,"Greenwood, SC",msa,SC,121839.5,140594,162437.6667,171558.5833,190253.6667
394629,520,"Georgetown, SC",msa,SC,257921.6667,287356.5,312710.4167,328679.1667,363154.8333
394621,558,"Gaffney, SC",msa,SC,112663.5833,115081.6667,125632.75,140668.75,155941.5
395103,182,"Sioux Falls, SD",msa,SD,207405.25,220416.8333,251872.9167,285104.0833,291879.5
395013,313,"Rapid City, SD",msa,SD,223187.25,242712.75,279381.1667,330925.3333,336967.0833
394902,37,"Nashville, TN",msa,TN,268431.5833,292559.9167,343697.6667,404528.3333,404522.5
394849,44,"Memphis, TN",msa,TN,158897.4167,178157.0833,202540.3333,223872.4167,222350.4167
394753,65,"Knoxville, TN",msa,TN,181087.8333,204847.1667,238935.6667,281929.5833,310261.5
394460,102,"Chattanooga, TN",msa,TN,177522.8333,197977.9167,229392.6667,263631.25,273331.1667
394471,163,"Clarksville, TN",msa,TN,166841.75,184881.75,219692.5,262094.6667,269422.4167
394747,167,"Kingsport, TN",msa,TN,134432.75,146471.8333,161721.4167,179041.0833,198184.8333
394726,224,"Johnson City, TN",msa,TN,151680.6667,161107.8333,186969.1667,211502.9167,233276.5833
394712,246,"Jackson, TN",msa,TN,127677.5,142015.25,164897.1667,189406.25,184118.8333
394880,307,"Morristown, TN",msa,TN,149889.6667,165303.75,194522.0833,233156.5,243194.5
394474,334,"Cleveland, TN",msa,TN,161307,185915.8333,215915.5833,239565.4167,260797.3333
394495,363,"Cookeville, TN",msa,TN,148306.0833,169067.0833,209595.5833,249164,250057.5833
395168,374,"Tullahoma, TN",msa,TN,151407.5833,176119.8333,205539.1667,238789.9167,252315.1667
395086,402,"Sevierville, TN",msa,TN,220757.9167,257172.5,371422.5,447339.25,420688.6667
394647,486,"Greeneville, TN",msa,TN,128724.5,137301.9167,162751.4167,181618.6667,190236.1667
394509,534,"Crossville, TN",msa,TN,155037.3333,173756.6667,222507.9167,258048,266163.8333
394344,584,"Athens, TN",msa,TN,132198.25,138303.3333,174968.9167,216882.4167,221255.5
395091,606,"Shelbyville, TN",msa,TN,165870.1667,182308.5,232306.6667,266312.3333,279475.25
394779,665,"Lawrenceburg, TN",msa,TN,110318.9167,140004.75,166656.0833,192659.9167,196142.0833
394845,690,"McMinnville, TN",msa,TN,119106,135804,166897.5,190257.4167,209711.3333
394550,740,"Dyersburg, TN",msa,TN,112409.0833,118327.5,131641.5833,134476.0833,146226.4167
394786,783,"Lewisburg, TN",msa,TN,171686.8333,195718.4167,244165.25,271894.1667,285415.9167
394962,800,"Paris, TN",msa,TN,94594,111803.4167,135451.9167,159539.75,171003.25
394514,4,"Dallas, TX",msa,TX,259982.25,278704.25,331942.75,386045.75,377724.6667
394692,5,"Houston, TX",msa,TX,226806.1667,242546.5,284887.75,317944,262428.1667
395055,24,"San Antonio, TX",msa,TX,217050.0833,235296.25,272548.8333,312722.3333,306272.9167
394355,29,"Austin, TX",msa,TX,319927.4167,350208.25,455731,517779.6667,465083.1667
394843,67,"McAllen, TX",msa,TX,146797.4167,163079.8333,182665.9167,200191.6667,199883.6667
394561,69,"El Paso, TX",msa,TX,147471.25,162964.9167,185536.25,216220.4167,228975.5833
394746,120,"Killeen, TX",msa,TX,157990.9167,174746.5833,213545.3333,254878.5,253604.5833
394502,129,"Corpus Christi, TX",msa,TX,188934.75,209389.25,241973.0833,263475.75,259585.5833
394421,130,"Brownsville, TX",msa,TX,149420.0833,167627.9167,193461,218123,229313.3333
394372,140,"Beaumont, TX",msa,TX,161622.9167,173870.8333,186817.4167,198344,190948.3333
394808,162,"Lubbock, TX",msa,TX,163003.5,173601.0833,195464.6667,214320.6667,218991.4167
394803,173,"Longview, TX",msa,TX,169412.0833,177070.4167,205839.4167,231478.9167,237269.9167
395197,178,"Waco, TX",msa,TX,182786.9167,200054,231945,258993.5833,257412.4167
394323,186,"Amarillo, TX",msa,TX,161492.75,177323.75,197463.75,213651.5,220017.75
394772,187,"Laredo, TX",msa,TX,178574.25,190067.5833,197259.75,216162.1667,224556.0833
394483,189,"College Station, TX",msa,TX,221946.0833,231744.25,254047.25,288565.4167,298184.5833
395174,201,"Tyler, TX",msa,TX,205328.5,227695.5,256280.8333,283545.3333,297859.5
394299,251,"Abilene, TX",msa,TX,161322.75,169884.4167,193401.25,211815.3333,209719.8333
394860,254,"Midland, TX",msa,TX,297064.3333,293238,301304.1667,312222.25,324396.1667
394930,271,"Odessa, TX",msa,TX,219431.6667,222893,228103.1667,239040.3333,233097.75
395223,298,"Wichita Falls, TX",msa,TX,129028.75,141730.8333,161102.25,178092.8333,184822.5833
395152,299,"Texarkana, TX",msa,TX,135894.6667,158300.0833,177787.4167,191669.75,178377
395094,319,"Sherman, TX",msa,TX,179619.75,183591.0833,236562.25,264961.5,267870.9167
395190,400,"Victoria, TX",msa,TX,180745.8333,187082.4167,205898.5,223948.3333,226412.3333
394345,446,"Athens, TX",msa,TX,202522.0833,227890.4167,259297.4167,291308.5833,294768.8333
394699,465,"Huntsville, TX",msa,TX,179168.75,194039.1667,225726.9167,247865.25,257582.25
394742,589,"Kerrville, TX",msa,TX,246783.5833,270379.8333,327106.3333,361167.1667,361234.5833
395129,680,"Stephenville, TX",msa,TX,154579.9167,190359.5833,218913.3333,263407.4167,276129.1667
395053,48,"Salt Lake City, UT",msa,UT,328862.25,363876.6667,444101,507744.9167,496625.3333
394931,87,"Ogden, UT",msa,UT,285121.6667,317057,386199,446833.8333,442763.25
395006,92,"Provo, UT",msa,UT,316742,346624.8333,430610.0833,498852.3333,487778.5833
395119,249,"St. George, UT",msa,UT,302806.4167,342596.75,421686.75,503674.9167,485896.9167
394800,301,"Logan, UT",msa,UT,254183.8333,281077.1667,337521.9167,402551.5,402954
394674,467,"Heber, UT",msa,UT,645603.3333,712962.5,804597.5833,973774.5833,996617
395209,6,"Washington, DC",msa,VA,391721.5833,421219.3333,454713.4167,481382.5,497722.4167
395194,38,"Virginia Beach, VA",msa,VA,230555.75,248110.8333,271097.4167,289996,303706.8333
395022,45,"Richmond, VA",msa,VA,233753.5833,254022.5,282459.8333,309640.9167,326970.8333
395028,164,"Roanoke, VA",msa,VA,175750.4167,195938.3333,213064.9167,232302,241465.8333
394811,191,"Lynchburg, VA",msa,VA,171009,186965.75,211017.3333,236639.5833,244417.8333
394459,212,"Charlottesville, VA",msa,VA,282656.75,305418.4167,343604.8333,378699,399824.75
394392,265,"Blacksburg, VA",msa,VA,176989.8333,206795.3333,224201.9167,253864.0833,266381.9167
395232,308,"Winchester, VA",msa,VA,232607.5833,261859.6667,294527.9167,322973.75,340640.6667
394668,317,"Harrisonburg, VA",msa,VA,205570.5,226557,246900.9167,280163.75,300447.8333
395128,338,"Staunton, VA",msa,VA,185450.5,205101.5,231201.75,258940.4167,269781
394518,385,"Danville, VA",msa,VA,94852.83333,105789.5833,108857.5833,116138.4167,120639.75
394836,516,"Martinsville, VA",msa,VA,81334.25,83475.58333,108185.4167,111523.5,97607.58333
394429,206,"Burlington, VT",msa,VT,282233.8333,291386,334899.9167,375586.4167,398252.8333
395044,533,"Rutland, VT",msa,VT,157935.6667,179769.9167,216832,258909.5833,246153.5833
394362,540,"Barre, VT",msa,VT,177551.6667,225608,253549.5833,291404.6667,316082.4167
394382,736,"Bennington, VT",msa,VT,173892.75,245144.25,273493.0833,310529.6667,319886.8333
395078,15,"Seattle, WA",msa,WA,452448.25,503150.1667,600140.4167,664898.4167,649356.1667
395113,100,"Spokane, WA",msa,WA,242235.0833,277945.25,339848.6667,386098.5833,376729.5833
394741,168,"Kennewick, WA",msa,WA,284278,304032.6667,345583.75,399643.5,398450.8333
394937,172,"Olympia, WA",msa,WA,318139.4167,357627.9167,431354.5833,484105.1667,485216
394412,181,"Bremerton, WA",msa,WA,350051.1667,393495.5,460301.0833,510380.5,497846.8333
395240,193,"Yakima, WA",msa,WA,232976.6667,253431.8333,298153.1667,321341.9167,329652
394378,205,"Bellingham, WA",msa,WA,366580.0833,401902.0833,489030,555690.25,546232.9167
394890,327,"Mount Vernon, WA",msa,WA,344424.75,382886.3333,457907.9167,511138,519888.8333
395218,345,"Wenatchee, WA",msa,WA,329021.5,358261.8333,409487.1667,462188.3333,469115.3333
394804,368,"Longview, WA",msa,WA,258284.3333,290523.6667,334267.4167,349761,361737.8333
394882,403,"Moses Lake, WA",msa,WA,211329.6667,239704.8333,289392.4167,333969.1667,325991.5
394925,428,"Oak Harbor, WA",msa,WA,364318.5833,399372.1667,488034.0833,522216.0833,541372.5833
394452,447,"Centralia, WA",msa,WA,240207.1667,277142.3333,340894.9167,386683.4167,384852.5
394994,463,"Port Angeles, WA",msa,WA,285691.1667,327624.5833,426211.0833,486063.4167,475838.75
394298,473,"Aberdeen, WA",msa,WA,188234.5,219469.75,274022.5833,304998.5,310542.5
395092,510,"Shelton, WA",msa,WA,260362,295438.25,363744.1667,410312.4167,413146.9167
395199,525,"Walla Walla, WA",msa,WA,249497.75,286311.3333,332746.3333,381919.3333,386038.5833
394567,663,"Ellensburg, WA",msa,WA,317691.4167,363922.5833,417763,461804.3333,483477.1667
394862,41,"Milwaukee, WI",msa,WI,213505.8333,219338.5,232112.5,251679.4167,268959.3333
394816,88,"Madison, WI",msa,WI,256458.4167,275431.3333,307713.3333,337006.3333,350843.5833
394646,157,"Green Bay, WI",msa,WI,176321.3333,187264.9167,212983.4167,243343.8333,265942.9167
394334,197,"Appleton, WI",msa,WI,173909.25,185319.25,211450.8333,243079.5833,260476.3333
395011,231,"Racine, WI",msa,WI,172613.75,178811,181177.75,183205.75,210137.9167
394944,257,"Oshkosh, WI",msa,WI,151908.8333,164510.1667,180901.0833,203319.75,221904.8333
394555,258,"Eau Claire, WI",msa,WI,174983,189778.9167,210840.3333,245235.0833,257587.9167
395215,266,"Wausau, WI",msa,WI,146005.3333,156352.25,168923.6667,184912.1667,197629.1667
394720,268,"Janesville, WI",msa,WI,153316,167156,182991.5,201085.1667,219399.3333
394756,311,"La Crosse, WI",msa,WI,184566.5833,197708.5,211057.0833,229148.8333,246316.25
395089,352,"Sheboygan, WI",msa,WI,161672.0833,167984.8333,178545.5,198536.8333,219709.3333
395222,375,"Whitewater, WI",msa,WI,204980.5,228060.75,250765.0833,278273.75,300080.4167
394599,381,"Fond du Lac, WI",msa,WI,139378.9167,145894.1667,162535,176403,202336.75
394373,420,"Beaver Dam, WI",msa,WI,153004.6667,170626.25,188391.4167,206045.1667,222510.1667
395212,430,"Watertown, WI",msa,WI,207366.25,221056.25,238725.1667,259395.8333,285347.8333
394822,448,"Manitowoc, WI",msa,WI,117414.9167,123348,144270.5833,157172.5,178945.1667
753928,476,"Wisconsin Rapids, WI",msa,WI,117943.25,123923.1667,143913.75,167157.5833,172522.5833
395132,485,"Stevens Point, WI",msa,WI,175203.25,190097.75,207371.3333,222349.9167,252415.3333
394360,505,"Baraboo, WI",msa,WI,181950.4167,204486.8333,211363.4167,227151.4167,242543.1667
394825,507,"Marinette, WI",msa,WI,100187.25,113693.9167,127405.3333,156706.6667,163262.75
394455,192,"Charleston, WV",msa,WV,115213.6667,124688.5833,137189.4167,148805.3333,147946.8333
394879,310,"Morgantown, WV",msa,WV,192069.3333,201244.0833,209069.5833,219661,225991.0833
394469,418,"Clarksburg, WV",msa,WV,131753.75,150123.9167,147049.6667,157839.25,161562.5833
394964,419,"Parkersburg, WV",msa,WV,121666.4167,132638.25,148532.8333,148084.25,151613.5
394462,391,"Cheyenne, WY",msa,WY,253847.0833,274807.3333,306594.75,340456.4167,348243.0833
394445,454,"Casper, WY",msa,WY,213343.4167,219838.8333,240378.8333,260800.8333,271433.8333
